#{"t_start": 1674743108.5023897, "env_id": null}
r,l,t
21.0,2055,52395.406708
21.0,1995,52397.448548
21.0,1995,52402.965598
21.0,2055,52404.507111
21.0,1995,52409.786216
21.0,1995,52409.947112
21.0,1995,52410.437672
21.0,1995,52412.709184
21.0,1995,52414.905259
21.0,2095,52415.803645
21.0,1995,52416.759736
21.0,1995,52417.75808
19.0,2311,52420.290197
21.0,1995,52422.725535
21.0,1995,52423.440327
21.0,1995,52430.454984
21.0,1995,52433.21258
21.0,1995,52435.255043
21.0,1995,52440.744234
21.0,1995,52442.269906
21.0,1995,52447.475788
21.0,1995,52447.636798
21.0,1995,52448.139188
21.0,1995,52450.425263
21.0,1995,52453.489549
21.0,1995,52454.433288
21.0,1995,52457.915229
21.0,1995,52460.366058
21.0,1995,52461.081127
19.0,2339,52461.92424
19.0,2712,52466.11193
21.0,1995,52470.851671
21.0,2055,52474.021803
21.0,1995,52478.375558
20.0,2608,52479.669571
21.0,1995,52479.925763
21.0,1995,52485.142129
21.0,1995,52485.304538
21.0,1995,52485.798399
21.0,1995,52488.085115
21.0,1995,52491.192171
21.0,1995,52492.158568
21.0,1995,52495.745666
21.0,1995,52498.913935
21.0,1995,52499.754851
20.0,2211,52502.282029
21.0,1995,52503.972155
21.0,1995,52508.721139
21.0,1995,52511.892317
21.0,1995,52516.292921
21.0,1995,52517.686066
21.0,1995,52517.962894
21.0,1995,52523.163026
21.0,1995,52523.32416
21.0,1995,52523.815633
21.0,1995,52526.090611
21.0,1995,52530.095905
21.0,2055,52530.299171
21.0,1995,52533.92729
21.0,1995,52537.199474
21.0,1995,52540.555228
21.0,1995,52542.228969
21.0,1995,52546.946509
21.0,1995,52550.146672
18.0,2751,52552.303597
21.0,1995,52554.655098
21.0,1995,52555.930536
21.0,1995,52556.185024
21.0,1995,52561.491251
21.0,1995,52561.662989
21.0,1995,52562.162716
21.0,1995,52568.66031
21.0,1995,52568.853924
21.0,1995,52572.157768
21.0,2494,52574.038684
21.0,1995,52575.387225
21.0,1995,52578.810893
21.0,1995,52580.499766
21.0,1995,52585.248464
21.0,1995,52590.596698
21.0,1995,52594.10903
20.0,2333,52594.864804
21.0,2160,52597.524273
21.0,1995,52599.736846
21.0,1995,52599.898633
21.0,1995,52600.391222
18.0,2468,52601.930673
21.0,1995,52606.666772
21.0,1995,52606.868058
21.0,1995,52610.205346
21.0,1995,52612.090121
21.0,1995,52616.694451
21.0,1995,52618.377395
19.0,2335,52619.751793
21.0,1995,52623.108018
21.0,1995,52628.486735
21.0,1995,52631.984845
21.0,1995,52632.731418
21.0,1995,52635.376955
21.0,1995,52637.469312
21.0,1995,52637.629771
21.0,1995,52638.123883
21.0,1995,52639.69213
21.0,1995,52644.648142
19.0,2122,52646.874298
20.0,2031,52648.69404
21.0,1995,52649.991225
21.0,1995,52656.280888
21.0,1995,52657.692554
21.0,2281,52660.078215
21.0,1995,52661.110629
21.0,1995,52666.412251
21.0,1995,52669.896171
21.0,1995,52670.63755
21.0,1995,52673.309068
21.0,1995,52675.557539
21.0,1995,52676.053243
21.0,2055,52676.545707
21.0,1995,52677.606945
21.0,1995,52682.545741
21.0,1995,52684.78143
21.0,1995,52686.617757
21.0,1995,52687.841572
21.0,1995,52695.532281
21.0,1995,52697.892116
20.0,2212,52698.291055
21.0,2055,52700.0749
21.0,1995,52704.332394
21.0,1995,52707.843792
21.0,1995,52708.599614
21.0,1995,52711.454567
21.0,1995,52713.809226
21.0,1995,52714.801586
21.0,1995,52715.864819
20.0,2213,52718.461524
21.0,1995,52720.861279
21.0,1995,52724.891814
21.0,2161,52726.237053
20.0,2336,52732.633821
21.0,2055,52735.01649
21.0,1995,52736.249014
21.0,1995,52736.630743
21.0,1995,52738.415664
21.0,1995,52742.593914
21.0,1995,52746.110864
21.0,2055,52747.99319
21.0,1995,52749.490609
21.0,1995,52751.859097
21.0,1995,52752.994451
21.0,1995,52754.062102
21.0,2055,52760.167956
21.0,2284,52762.115318
21.0,1995,52764.399505
20.0,2142,52765.853436
21.0,1995,52770.736799
21.0,2055,52774.253292
21.0,1995,52774.345452
21.0,1995,52774.727372
21.0,1995,52776.514208
21.0,1995,52780.732312
21.0,2099,52786.294221
21.0,2055,52787.336309
21.0,1995,52787.702427
21.0,1995,52789.965255
21.0,1995,52790.950292
21.0,1995,52792.012272
21.0,1995,52798.186985
21.0,1995,52800.139847
21.0,1995,52802.76744
21.0,1995,52804.266963
21.0,1995,52809.144411
21.0,1995,52812.655304
21.0,1995,52812.739975
21.0,1995,52813.12095
21.0,1995,52814.910888
21.0,1995,52819.105719
21.0,1995,52824.575329
21.0,1995,52825.981495
20.0,2122,52828.038753
21.0,1995,52828.256549
21.0,1995,52829.232651
21.0,1995,52830.290883
21.0,1995,52836.355201
21.0,1995,52838.293813
21.0,1995,52840.722513
21.0,1995,52842.166556
21.0,1995,52847.004201
21.0,1995,52850.498941
21.0,1995,52850.583756
21.0,1995,52850.965641
21.0,2100,52854.716639
21.0,1995,52856.929563
21.0,1995,52862.45517
21.0,1995,52863.855281
21.0,1995,52865.902943
21.0,1995,52866.113465
21.0,1995,52868.161378
21.0,2222,52871.516288
21.0,1995,52874.374062
21.0,1995,52876.324497
21.0,1995,52878.607903
21.0,1995,52884.910472
21.0,1995,52888.434166
21.0,1995,52888.521501
21.0,1995,52888.914557
19.0,2601,52891.534279
21.0,1995,52892.695736
21.0,1995,52894.926163
21.0,1995,52900.394384
21.0,1995,52901.79832
21.0,1995,52904.050157
21.0,1995,52906.097207
21.0,1995,52909.352673
19.0,2379,52911.126642
21.0,1995,52912.286026
21.0,1995,52914.246917
21.0,1995,52916.527924
21.0,1995,52922.923787
21.0,1995,52926.555418
21.0,1995,52926.938983
20.0,2149,52929.431872
21.0,1995,52929.593587
21.0,1995,52930.754524
21.0,1995,52932.968597
21.0,1995,52938.484988
21.0,1995,52939.895221
21.0,1995,52942.155245
21.0,1995,52944.198665
21.0,1995,52947.493912
21.0,1995,52949.312774
21.0,1995,52950.414819
21.0,1995,52954.635457
20.0,2122,52954.78231
21.0,1995,52961.069715
21.0,1995,52964.654165
21.0,2055,52966.184685
21.0,1995,52967.510206
21.0,1995,52967.672071
21.0,1995,52968.844157
21.0,1995,52971.088854
21.0,1995,52976.577534
21.0,1995,52977.976778
21.0,1995,52980.241377
21.0,1995,52982.271374
20.0,2119,52987.84962
21.0,1995,52988.374339
21.0,2055,52988.43038
21.0,1995,52992.90017
21.0,1995,52993.045768
21.0,1995,52999.195965
21.0,1995,53004.262989
20.0,2136,53005.421547
21.0,1995,53005.754344
21.0,1995,53006.903378
20.0,2299,53015.043575
21.0,1995,53016.167395
21.0,1995,53018.430198
21.0,1995,53020.479977
20.0,2835,53021.704443
20.0,2453,53023.482163
21.0,1995,53026.640027
21.0,1995,53026.696736
21.0,2055,53027.268705
21.0,1995,53030.862181
21.0,1995,53031.007447
21.0,1995,53037.145608
21.0,1995,53042.242697
21.0,1995,53043.715991
21.0,1995,53044.863224
20.0,2086,53045.123431
21.0,1995,53053.946536
21.0,1995,53056.220182
20.0,2179,53056.340623
21.0,1995,53058.262464
21.0,1995,53059.554342
21.0,1995,53061.318022
21.0,1995,53064.440352
21.0,1995,53064.498418
21.0,1995,53065.067696
21.0,1995,53068.677267
21.0,1995,53068.821791
21.0,1995,53075.026477
21.0,1995,53080.130878
21.0,1995,53082.753666
21.0,1995,53083.01096
20.0,2211,53085.694353
21.0,1995,53091.844701
21.0,1995,53094.228054
21.0,1995,53096.140788
21.0,1995,53097.353716
21.0,1995,53099.132262
21.0,2331,53100.469492
21.0,1995,53102.241588
21.0,1995,53102.297588
20.0,2184,53106.445799
21.0,1995,53106.609365
21.0,2055,53107.608879
21.0,1995,53112.941314
21.0,1995,53118.200661
21.0,1995,53120.828499
21.0,1995,53121.085524
21.0,1995,53123.799327
21.0,1995,53132.495006
21.0,1995,53134.417127
21.0,1995,53135.62542
21.0,1995,53137.380563
21.0,2404,53137.857052
21.0,1995,53140.589051
20.0,2228,53143.154608
21.0,1995,53144.717327
21.0,1995,53144.880604
21.0,1995,53145.903737
19.0,2284,53146.043377
21.0,1995,53151.161313
21.0,1995,53156.247304
21.0,1995,53158.885372
21.0,1995,53159.140888
21.0,1995,53161.819118
21.0,1995,53170.27412
21.0,1995,53172.194375
21.0,1995,53173.430882
21.0,1995,53175.192102
21.0,1995,53175.675047
21.0,1995,53178.378807
21.0,1995,53180.953347
21.0,1995,53182.515452
21.0,1995,53182.676965
21.0,1995,53183.67557
21.0,1995,53183.804945
21.0,1995,53188.858702
21.0,1995,53193.943175
21.0,1995,53196.561861
21.0,1995,53196.817172
21.0,1995,53199.478381
21.0,1995,53207.918295
21.0,1995,53209.868675
21.0,1995,53211.075386
21.0,1995,53212.835074
21.0,1995,53215.982114
21.0,2055,53219.717781
21.0,1995,53220.151717
21.0,1995,53220.313651
21.0,1995,53221.430556
21.0,2055,53222.443471
19.0,2617,53225.077609
20.0,2242,53231.162899
21.0,1995,53231.593881
21.0,1995,53234.464478
21.0,2055,53235.357659
21.0,1995,53237.146613
21.0,1995,53245.823138
20.0,2119,53250.083013
21.0,2055,53250.083256
21.0,1995,53250.711558
21.0,1995,53253.857616
21.0,1995,53257.601749
21.0,1995,53258.032637
21.0,1995,53258.194711
21.0,1995,53259.31277
21.0,1995,53260.320633
21.0,1995,53262.924127
21.0,1995,53268.972134
21.0,1995,53272.293221
20.0,2178,53272.886441
21.0,1995,53273.195063
21.0,1995,53275.000721
21.0,1995,53283.517596
21.0,1995,53287.795496
21.0,1995,53287.795755
21.0,1995,53288.43984
21.0,1995,53291.615599
21.0,1995,53295.34628
21.0,1995,53295.784296
21.0,1995,53295.946669
21.0,1995,53297.061804
21.0,1995,53300.693777
20.0,2179,53301.54495
21.0,1995,53306.790987
21.0,1995,53310.105482
21.0,1995,53310.692879
21.0,1995,53310.997045
21.0,1995,53312.786354
21.0,1995,53321.283879
21.0,1995,53325.560978
21.0,1995,53325.56121
21.0,1995,53326.193548
21.0,1995,53329.362272
21.0,1995,53333.143202
21.0,1995,53333.733972
21.0,1995,53334.868215
21.0,1995,53338.528349
21.0,1995,53339.387
19.0,2300,53339.387367
21.0,1995,53344.761211
21.0,1995,53348.098584
21.0,1995,53348.695439
21.0,1995,53348.998899
21.0,1995,53350.796002
21.0,1995,53359.397689
21.0,1995,53363.988382
21.0,1995,53363.988672
21.0,1995,53367.980642
21.0,1995,53371.875953
21.0,1995,53373.598724
20.0,2118,53374.832113
21.0,1995,53377.346848
17.0,2650,53377.518012
21.0,1995,53378.281605
21.0,1995,53378.281881
21.0,1995,53383.667378
21.0,1995,53386.991795
21.0,1995,53387.588647
21.0,1995,53387.901181
21.0,1995,53389.711307
21.0,1995,53398.236322
21.0,1995,53402.498113
21.0,1995,53402.498396
21.0,1995,53406.281822
21.0,2055,53411.095168
21.0,1995,53411.67149
21.0,1995,53412.877512
21.0,1995,53415.302486
21.0,1995,53415.463378
21.0,1995,53416.15818
21.0,2055,53422.471053
21.0,1995,53424.62551
21.0,1995,53425.51125
19.0,2552,53426.609081
21.0,1995,53427.302703
20.0,2135,53427.853572
21.0,1995,53435.88507
21.0,1995,53440.195139
20.0,2091,53442.000862
21.0,1995,53443.976979
21.0,1995,53448.847933
21.0,1995,53449.416548
21.0,1995,53450.62175
21.0,1995,53453.06493
21.0,1995,53453.226065
21.0,1995,53453.926032
21.0,1995,53460.30595
21.0,1995,53462.503199
21.0,1995,53464.495564
21.0,2055,53464.535084
21.0,1995,53465.759652
21.0,2070,53466.639138
21.0,1995,53478.091377
21.0,1995,53479.908603
21.0,1995,53481.903955
20.0,2424,53481.955535
21.0,1995,53486.779766
21.0,1995,53488.550221
21.0,2152,53490.317773
21.0,1995,53491.151864
21.0,1995,53491.847667
20.0,2256,53495.893069
21.0,1995,53498.181792
21.0,1995,53500.35415
21.0,1995,53502.323806
21.0,1995,53502.363401
21.0,1995,53503.568716
21.0,1995,53504.435233
21.0,1995,53515.979842
21.0,1995,53517.782711
21.0,1995,53519.872596
21.0,2055,53520.966635
21.0,1995,53524.690887
21.0,2055,53527.603737
21.0,1995,53528.237178
21.0,1995,53529.780218
21.0,1995,53533.855127
18.0,2407,53536.895052
21.0,2055,53537.325517
21.0,1995,53540.370607
21.0,1995,53540.410449
20.0,2119,53540.731455
21.0,1995,53541.628399
21.0,1995,53555.634764
19.0,2764,53557.008839
21.0,1995,53557.674738
21.0,1995,53558.775118
19.0,2444,53562.325913
21.0,1995,53562.487322
21.0,1995,53565.519897
21.0,1995,53566.152094
21.0,1995,53567.685457
21.0,1995,53571.759919
21.0,1995,53575.204197
21.0,1995,53578.241337
21.0,1995,53578.281468
21.0,1995,53578.60669
21.0,1995,53579.50409
19.0,2487,53584.185902
21.0,1995,53593.585886
21.0,1995,53594.960739
21.0,1995,53595.629899
21.0,1995,53596.725446
21.0,1995,53600.294329
21.0,1995,53600.457391
21.0,1995,53604.02347
21.0,1995,53605.559702
21.0,1995,53609.640011
20.0,2424,53611.512828
21.0,1995,53613.077919
21.0,1995,53616.106142
21.0,1995,53616.145912
21.0,1995,53617.362401
21.0,2177,53619.917464
20.0,2284,53627.548331
21.0,1995,53631.517798
21.0,1995,53632.900779
21.0,1995,53633.567179
21.0,1995,53634.664474
21.0,1995,53641.917731
21.0,1995,53643.445151
20.0,2283,53643.684593
21.0,1995,53647.534248
17.0,2559,53649.053541
21.0,1995,53649.417238
21.0,1995,53650.968929
21.0,1995,53653.987781
21.0,2055,53655.172718
21.0,1995,53655.259977
21.0,1995,53657.805739
21.0,1995,53665.30324
21.0,1995,53669.291404
21.0,1995,53670.660163
21.0,1995,53671.323355
21.0,1995,53672.41211
21.0,1995,53679.645976
21.0,1995,53681.412084
21.0,2038,53681.998446
21.0,1995,53685.270124
21.0,1995,53686.792171
21.0,1995,53688.720714
21.0,1995,53691.735835
21.0,1995,53692.916571
21.0,1995,53693.001041
21.0,1995,53695.558438
21.0,1995,53703.144724
18.0,2881,53704.004506
21.0,1995,53707.173352
21.0,1995,53708.550047
21.0,1995,53710.4215
20.0,2151,53712.281913
21.0,1995,53717.676831
21.0,1995,53719.449465
21.0,1995,53720.040963
21.0,1995,53723.367864
21.0,1995,53724.892195
21.0,1995,53726.818292
21.0,1995,53729.848448
21.0,1995,53731.122574
20.0,2121,53733.435085
21.0,1995,53733.691174
21.0,1995,53742.061978
21.0,2055,53742.353776
21.0,1995,53745.18626
21.0,1995,53746.575262
21.0,1995,53748.330943
21.0,1995,53750.189774
21.0,1995,53755.589164
21.0,1995,53757.357261
21.0,1995,53757.951413
21.0,1995,53762.746329
21.0,2100,53763.2217
21.0,1995,53764.694597
21.0,1995,53767.734817
21.0,1995,53768.994847
21.0,1995,53771.30063
21.0,1995,53771.555321
21.0,1995,53780.217401
21.0,2055,53781.078459
21.0,1995,53783.062279
21.0,1995,53786.206893
21.0,1995,53788.108882
20.0,2196,53788.302305
21.0,1995,53793.500418
21.0,1995,53795.273891
21.0,1995,53795.864415
21.0,1995,53801.120741
21.0,2055,53801.788678
21.0,2038,53803.383132
21.0,1995,53805.612405
21.0,1995,53806.865802
21.0,1995,53809.183831
21.0,1995,53809.439107
21.0,1995,53818.128979
21.0,1995,53819.009051
21.0,1995,53820.997047
21.0,1995,53824.145793
21.0,1995,53826.033637
21.0,1995,53826.235755
21.0,2055,53832.597882
21.0,1995,53833.23141
21.0,1995,53833.817378
21.0,1995,53839.043922
21.0,1995,53839.708518
21.0,1995,53843.49572
21.0,1995,53844.739017
21.0,1995,53847.029522
18.0,2450,53849.864424
20.0,2211,53851.455072
21.0,1995,53856.149855
21.0,1995,53857.017403
21.0,1995,53859.09272
21.0,1995,53862.214215
21.0,1995,53864.077996
21.0,1995,53864.273544
21.0,1995,53870.600641
21.0,1995,53871.230774
21.0,1995,53871.81718
21.0,1995,53877.062077
21.0,1995,53877.726483
21.0,1995,53881.529833
21.0,1995,53882.779258
21.0,1995,53885.086215
21.0,1995,53887.956489
21.0,1995,53889.458042
21.0,1995,53894.064457
21.0,2055,53896.08447
21.0,1995,53896.94562
21.0,1995,53900.088674
21.0,1995,53901.950876
21.0,1995,53902.146332
21.0,1995,53909.123987
21.0,1995,53909.715392
21.0,2115,53910.784501
21.0,1995,53915.017323
21.0,1995,53915.699099
21.0,1995,53919.53647
21.0,1995,53920.794299
21.0,1995,53923.113317
21.0,1995,53926.001248
21.0,1995,53927.507409
21.0,2055,53933.234226
21.0,1995,53935.096648
21.0,2055,53935.387104
21.0,1995,53938.243405
21.0,1995,53940.135995
21.0,1995,53940.333811
21.0,1995,53947.476375
21.0,1995,53948.077271
21.0,1995,53949.169188
21.0,2055,53955.328027
21.0,2161,53956.739761
21.0,1995,53958.115832
21.0,1995,53959.400388
21.0,1995,53961.796549
21.0,1995,53964.710424
21.0,1995,53972.109054
21.0,1995,53973.847241
21.0,1995,53974.147801
21.0,2544,53976.909645
21.0,1995,53979.179096
21.0,2205,53983.059783
21.0,1995,53986.350193
21.0,1995,53988.086873
18.0,2597,53988.87288
21.0,1995,53994.592935
21.0,1995,53995.985345
21.0,1995,53997.358769
20.0,2551,53998.185805
21.0,1995,53998.655739
21.0,1995,54001.028618
21.0,1995,54003.955304
21.0,1995,54011.717723
21.0,1995,54013.468368
21.0,2100,54015.886998
19.0,2127,54021.615474
21.0,1995,54023.003416
20.0,2437,54025.565406
21.0,1995,54026.403584
21.0,1995,54028.153654
21.0,1995,54028.916365
21.0,1995,54034.281296
21.0,1995,54035.667849
21.0,1995,54037.021622
21.0,1995,54037.837155
21.0,1995,54038.318637
21.0,1995,54040.74403
21.0,1995,54043.646979
21.0,1995,54051.071816
21.0,1995,54052.835984
21.0,1995,54055.196361
21.0,1995,54060.792622
21.0,1995,54062.123694
21.0,1995,54064.601627
21.0,1995,54067.150181
21.0,1995,54067.945148
21.0,2277,54071.109262
21.0,1995,54073.559693
21.0,1995,54074.93259
21.0,1995,54076.276906
21.0,1995,54077.527759
21.0,2055,54078.218704
21.0,1995,54079.856255
21.0,1995,54082.709103
21.0,1995,54090.000381
21.0,1995,54091.714699
21.0,1995,54093.999557
21.0,1995,54099.410113
20.0,2093,54102.591245
21.0,2055,54104.26285
21.0,1995,54105.580503
21.0,2055,54107.466055
21.0,2055,54110.426336
21.0,1995,54111.599545
21.0,1995,54112.971498
21.0,1995,54114.30696
21.0,1995,54115.569388
21.0,1995,54116.253514
21.0,1995,54117.878503
21.0,2055,54121.872901
21.0,1995,54127.96936
21.0,1995,54129.772837
21.0,1995,54137.467998
19.0,2313,54138.122865
21.0,1995,54142.298736
21.0,1995,54143.606268
21.0,1995,54148.460798
21.0,1995,54149.632119
21.0,1995,54151.190815
21.0,2344,54152.367294
21.0,1995,54152.561356
21.0,2664,54153.569971
21.0,1995,54153.809467
21.0,1995,54154.495476
21.0,1995,54156.140592
21.0,2055,54161.249887
21.0,2055,54169.137476
19.0,2299,54172.063859
21.0,1995,54175.786404
21.0,1995,54176.471627
21.0,1995,54180.707746
21.0,1995,54182.01695
21.0,1995,54186.852874
21.0,1995,54188.028223
21.0,1995,54190.532779
21.0,1995,54191.737972
21.0,1995,54191.97928
21.0,1995,54192.66435
21.0,1995,54194.29412
20.0,2467,54198.365415
20.0,2423,54198.871812
21.0,1995,54199.445579
21.0,1995,54207.266988
21.0,1995,54210.210063
21.0,1995,54213.82697
21.0,1995,54214.474244
21.0,1995,54220.001673
21.0,1995,54224.840511
17.0,2365,54225.724829
21.0,1995,54226.035324
21.0,1995,54228.576817
21.0,1995,54229.786492
21.0,1995,54230.032408
21.0,1995,54232.3448
21.0,1995,54236.411808
21.0,1995,54236.906369
21.0,1995,54237.47653
20.0,2507,54240.462756
21.0,1995,54245.294783
21.0,1995,54248.224055
21.0,1995,54251.83213
21.0,1995,54252.471605
21.0,1995,54257.957352
21.0,1995,54262.818849
21.0,1995,54263.994271
21.0,2055,54264.845363
21.0,1995,54266.517092
21.0,1995,54267.725098
21.0,1995,54267.964721
21.0,1995,54270.299604
21.0,1995,54274.390023
21.0,1995,54274.902025
21.0,1995,54275.479973
21.0,1995,54278.442538
21.0,2038,54284.42785
21.0,1995,54286.53945
21.0,1995,54290.937961
21.0,1995,54296.560639
21.0,2528,54300.555198
21.0,1995,54301.411057
21.0,1995,54302.589512
21.0,1995,54303.432144
21.0,1995,54306.31719
21.0,1995,54306.557665
21.0,1995,54308.872489
21.0,1995,54312.977203
21.0,1995,54313.473459
21.0,1995,54314.046602
20.0,2521,54315.163869
21.0,1995,54317.017869
21.0,1995,54322.664442
21.0,1995,54324.782941
21.0,1995,54329.083437
21.0,1995,54334.590338
21.0,1995,54338.585563
21.0,1995,54339.446737
21.0,1995,54340.626766
21.0,1995,54341.466227
21.0,1995,54344.325841
21.0,1995,54344.566948
21.0,1995,54346.882442
21.0,1995,54350.947576
21.0,1995,54351.443927
21.0,1995,54352.020564
21.0,1995,54355.073607
21.0,2286,54358.737847
21.0,1995,54360.81409
21.0,2055,54364.436924
21.0,1995,54367.830819
21.0,1995,54373.449705
21.0,1995,54378.299584
21.0,1995,54379.481588
21.0,1995,54380.331321
21.0,1995,54383.190121
21.0,1995,54383.431046
20.0,2332,54383.866612
21.0,1995,54385.769101
21.0,1995,54389.846101
21.0,1995,54390.343615
21.0,1995,54390.914779
21.0,1995,54393.866462
21.0,2055,54398.683106
21.0,1995,54399.536766
21.0,1995,54402.771509
21.0,1995,54405.904661
21.0,2055,54412.499981
21.0,1995,54417.334518
21.0,1995,54418.179753
21.0,1995,54421.109804
21.0,1995,54421.34874
21.0,1995,54421.780416
21.0,2344,54422.863409
21.0,1995,54423.651495
21.0,1995,54427.670299
21.0,1995,54428.166631
21.0,1995,54428.736538
21.0,1995,54436.445808
20.0,2151,54440.319814
21.0,1995,54440.610792
20.0,2504,54441.372915
21.0,1995,54443.728374
21.0,1995,54450.386635
21.0,1995,54455.25484
21.0,1995,54456.103427
21.0,1995,54458.995709
21.0,1995,54459.234375
21.0,2038,54460.486752
21.0,1995,54460.759291
20.0,2151,54464.496852
21.0,1995,54465.599936
21.0,1995,54466.65537
20.0,2425,54474.216879
21.0,1995,54474.405567
21.0,1995,54478.223317
21.0,1995,54479.279124
21.0,1995,54481.77637
20.0,2606,54490.278546
20.0,2146,54491.308913
21.0,1995,54493.325831
21.0,1995,54494.178277
21.0,1995,54497.046195
21.0,1995,54497.290272
21.0,1995,54498.828295
21.0,1995,54502.608403
21.0,1995,54503.70621
21.0,1995,54504.767335
20.0,2384,54505.976432
21.0,1995,54512.374259
21.0,1995,54512.554277
21.0,1995,54516.377477
21.0,2055,54518.569836
21.0,1995,54519.798935
21.0,1995,54528.286722
21.0,1995,54529.335652
21.0,1995,54531.346113
21.0,1995,54532.186486
21.0,1995,54535.060879
21.0,1995,54535.303479
21.0,1995,54536.823945
21.0,1995,54540.622828
21.0,1995,54541.728325
21.0,1995,54542.789854
21.0,1995,54543.988914
21.0,1995,54550.655269
21.0,2055,54551.626554
21.0,1995,54554.582089
21.0,1995,54556.757765
21.0,1995,54557.991263
21.0,1995,54566.432324
21.0,1995,54567.4548
21.0,1995,54569.455848
21.0,1995,54570.292316
21.0,1995,54573.161604
21.0,1995,54573.401294
21.0,1995,54574.914986
21.0,1995,54578.652985
21.0,1995,54579.753299
21.0,1995,54580.816504
21.0,1995,54582.009207
21.0,1995,54588.646127
21.0,1995,54589.60657
21.0,1995,54592.444476
21.0,1995,54594.612964
21.0,1995,54595.832949
21.0,1995,54604.33067
21.0,1995,54607.373946
21.0,1995,54608.214747
20.0,2179,54608.869056
21.0,1995,54611.315713
20.0,2013,54613.224138
20.0,2165,54614.383636
21.0,1995,54618.062971
21.0,1995,54619.194954
21.0,1995,54620.401742
20.0,2278,54622.399623
21.0,1995,54626.918412
21.0,1995,54627.88448
21.0,1995,54630.715721
21.0,1995,54632.883016
21.0,1995,54634.100987
21.0,1995,54645.543032
21.0,1995,54646.378906
21.0,1995,54647.025507
21.0,1995,54649.457195
21.0,1995,54651.295972
21.0,2468,54651.459542
21.0,1995,54652.44328
21.0,1995,54655.853706
21.0,1995,54656.914425
21.0,1995,54658.111377
21.0,2099,54662.072132
21.0,1995,54664.630368
21.0,2055,54666.733317
21.0,1995,54668.451567
21.0,1995,54671.862015
19.0,2421,54678.683238
21.0,1995,54683.291757
21.0,1995,54684.128067
21.0,1995,54684.776123
21.0,1995,54687.203776
21.0,1995,54689.048521
21.0,1995,54689.210017
21.0,1995,54690.18903
21.0,1995,54693.550496
21.0,1995,54694.605096
21.0,1995,54699.75984
20.0,2245,54700.523033
21.0,1995,54702.333245
21.0,1995,54704.643235
21.0,1995,54706.411933
21.0,2038,54710.646282
21.0,1995,54716.81127
21.0,2055,54722.595463
21.0,2055,54723.436969
21.0,1995,54725.515733
21.0,1995,54727.37492
21.0,2222,54727.375179
21.0,1995,54727.538426
21.0,1995,54728.529624
21.0,1995,54731.897758
21.0,1995,54732.961025
21.0,1995,54738.193254
21.0,1995,54738.957999
21.0,1995,54740.786917
21.0,1995,54742.890308
21.0,1995,54748.81246
20.0,2335,54751.039891
21.0,1995,54754.851632
21.0,1995,54760.648021
21.0,2055,54762.620276
21.0,1995,54763.443788
21.0,1995,54765.315715
21.0,1995,54766.463599
21.0,2099,54767.304596
21.0,2131,54768.0689
21.0,1995,54770.965641
21.0,2055,54771.050153
21.0,1995,54776.185042
21.0,1995,54776.947951
21.0,1995,54778.772423
21.0,2160,54783.991578
21.0,1995,54786.81137
21.0,2055,54790.203471
21.0,1995,54792.867007
21.0,1995,54800.826285
21.0,1995,54804.633165
20.0,2118,54805.841194
21.0,2217,54805.865004
21.0,1995,54806.302444
21.0,1995,54809.239299
21.0,1995,54809.32554
20.0,2758,54813.509535
21.0,1995,54814.459125
21.0,1995,54815.223312
21.0,1995,54817.05365
18.0,2848,54821.990449
21.0,1995,54822.411377
21.0,1995,54825.207632
21.0,1995,54828.59632
21.0,1995,54831.271309
21.0,1995,54842.848573
21.0,1995,54844.071802
21.0,1995,54844.46557
20.0,2146,54846.947581
21.0,1995,54847.409428
20.0,2532,54849.28107
21.0,1995,54851.648193
21.0,2224,54851.749504
21.0,1995,54853.336818
21.0,2055,54853.71888
21.0,1995,54855.157512
21.0,1995,54860.150244
21.0,1995,54860.586291
21.0,1995,54863.397959
21.0,1995,54866.825041
21.0,2100,54871.498922
21.0,1995,54881.024184
21.0,1995,54882.239707
21.0,1995,54882.621056
21.0,1995,54885.086393
21.0,1995,54885.546842
21.0,1995,54887.400027
21.0,1995,54889.70705
21.0,1995,54889.816876
21.0,1995,54891.434948
21.0,1995,54891.816091
21.0,1995,54893.254257
21.0,1995,54898.027932
21.0,1995,54898.449243
21.0,1995,54901.232816
21.0,1995,54904.584161
21.0,1995,54909.214313
21.0,1995,54919.950453
21.0,1995,54920.341118
21.0,2100,54920.743106
21.0,1995,54922.816655
21.0,1995,54925.151412
21.0,1995,54927.466142
21.0,1995,54927.567107
18.0,2258,54928.303511
21.0,1995,54929.17109
21.0,1995,54929.551934
21.0,2055,54932.114339
21.0,1995,54935.778059
21.0,1995,54936.194594
21.0,1995,54938.982102
21.0,1995,54942.331619
21.0,1995,54946.967756
21.0,1995,54957.756855
21.0,1995,54958.142342
21.0,1995,54958.543293
21.0,1995,54962.898789
20.0,2122,54962.999718
21.0,1995,54965.198395
21.0,1995,54965.299065
21.0,1995,54966.024953
21.0,1995,54966.895116
21.0,1995,54967.280095
21.0,2055,54971.070853
21.0,1995,54973.596164
21.0,1995,54976.780484
20.0,2182,54977.536296
20.0,2211,54984.405443
21.0,1995,54985.037043
21.0,1995,54995.791534
21.0,1995,54996.174699
21.0,1995,54996.572211
21.0,1995,55000.942326
21.0,1995,55001.043596
21.0,1995,55003.246324
