#{"t_start": 1674922134.0819445, "env_id": null}
r,l,t
-19.0,982,1135.645392
-21.0,843,1136.10531
-21.0,793,1136.742458
-20.0,1011,1137.416518
-19.0,1055,1137.751679
-20.0,933,1139.028782
-21.0,765,1141.002702
-21.0,853,1141.952929
-21.0,1003,1142.232605
-21.0,906,1143.193264
-21.0,793,1143.229227
-21.0,825,1144.703749
-21.0,853,1145.476287
-21.0,1029,1145.811146
-20.0,1023,1148.255489
-21.0,821,1149.45408
-21.0,849,1150.35666
-21.0,793,1151.143548
-20.0,948,1153.144192
-21.0,825,1153.272891
-20.0,902,1153.346628
-19.0,1038,1154.065928
-21.0,811,1157.203112
-20.0,950,1157.39967
-20.0,919,1157.824409
-21.0,872,1158.23416
-19.0,1039,1160.157129
-21.0,872,1160.572253
-20.0,919,1160.621187
-21.0,868,1160.870587
-21.0,793,1164.867873
-20.0,931,1165.557496
-21.0,952,1166.808069
-21.0,853,1168.072306
-19.0,1158,1168.272017
-20.0,902,1168.74021
-19.0,997,1171.291099
-21.0,823,1171.447878
-20.0,1108,1172.407672
-21.0,889,1173.179261
-20.0,894,1173.684726
-21.0,973,1174.220386
-20.0,838,1174.649895
-21.0,823,1174.81495
-20.0,842,1175.112614
-21.0,871,1179.843488
-19.0,1166,1180.925315
-21.0,973,1182.310129
-21.0,853,1183.429106
-21.0,915,1184.041578
-21.0,946,1184.386074
-19.0,1070,1185.242645
-21.0,855,1186.180702
-20.0,899,1186.778503
-21.0,793,1186.851332
-20.0,889,1189.553803
-20.0,861,1189.666438
-20.0,1077,1191.019591
-21.0,977,1191.5446
-19.0,1085,1192.436703
-21.0,793,1193.578604
-20.0,1154,1194.997391
-21.0,855,1197.050999
-20.0,951,1197.335607
-20.0,866,1198.96893
-21.0,943,1199.707194
-21.0,793,1199.86346
-21.0,783,1200.372113
-21.0,881,1200.467282
-21.0,849,1201.456095
-20.0,1147,1204.177659
-21.0,783,1204.495473
-20.0,866,1204.600489
-19.0,938,1205.730698
-21.0,917,1207.371654
-21.0,853,1208.309355
-20.0,948,1208.798764
-20.0,889,1210.544241
-21.0,825,1213.557117
-19.0,939,1213.613921
-21.0,793,1214.388547
-21.0,827,1214.484759
-19.0,1032,1215.570045
-21.0,945,1216.432861
-21.0,825,1219.152027
-21.0,1053,1220.035337
-21.0,883,1220.264909
-21.0,821,1220.340629
-21.0,943,1220.898622
-19.0,1187,1221.386166
-21.0,765,1222.405755
-21.0,843,1223.260601
-19.0,940,1223.988932
-20.0,979,1227.633916
-21.0,853,1228.362148
-20.0,963,1230.309126
-20.0,951,1230.979997
-19.0,1037,1232.388339
-20.0,931,1232.53352
-19.0,1057,1233.854096
-21.0,827,1234.343642
-21.0,823,1234.501292
-20.0,890,1234.561521
-21.0,825,1234.613585
-20.0,838,1235.404779
-21.0,811,1235.42637
-21.0,825,1236.676379
-20.0,904,1238.901539
-21.0,903,1239.616699
-21.0,827,1242.728028
-21.0,793,1244.100197
-20.0,1020,1245.367909
-21.0,827,1246.878623
-21.0,793,1248.347867
-19.0,999,1248.371754
-21.0,783,1249.050062
-19.0,976,1249.426001
-20.0,871,1249.547683
-20.0,926,1250.021846
-21.0,915,1250.591253
-21.0,887,1250.928739
-21.0,909,1252.614033
-21.0,1053,1252.983817
-21.0,793,1253.663639
-21.0,1005,1256.713602
-20.0,843,1257.718779
-20.0,842,1259.074314
-21.0,943,1262.111929
-20.0,842,1263.319271
-21.0,795,1263.531555
-21.0,947,1263.738783
-19.0,968,1265.57205
-20.0,932,1265.595429
-21.0,849,1265.672651
-21.0,853,1266.068123
-21.0,966,1266.69723
-21.0,975,1267.328393
-21.0,827,1268.225948
-19.0,940,1269.256968
-20.0,1011,1270.844093
-21.0,857,1271.754247
-21.0,927,1274.072934
-21.0,1007,1276.884152
-21.0,903,1278.098571
-20.0,949,1280.487596
-21.0,872,1280.986619
-20.0,1020,1281.543161
-19.0,1047,1281.807736
-20.0,949,1282.309437
-21.0,872,1282.689265
-20.0,992,1283.13962
-20.0,894,1283.974514
-21.0,844,1284.147563
-21.0,1027,1284.178867
-21.0,1020,1284.720111
-20.0,871,1287.351572
-21.0,783,1288.107
-18.0,1137,1291.348832
-20.0,842,1292.101034
-21.0,827,1293.057078
-21.0,783,1295.719145
-21.0,825,1295.896281
-21.0,825,1296.703665
-21.0,900,1296.704078
-20.0,842,1297.502189
-21.0,853,1298.070936
-20.0,838,1299.257617
-21.0,885,1299.898414
-19.0,934,1299.940716
-21.0,915,1301.107071
-19.0,1077,1303.406482
-20.0,898,1303.922609
-19.0,1065,1306.12483
-20.0,878,1306.595145
-19.0,980,1309.116892
-21.0,783,1311.122356
-20.0,885,1311.28646
-21.0,881,1312.037948
-20.0,949,1312.229159
-19.0,1129,1312.681851
-20.0,926,1314.193088
-21.0,1007,1314.231181
-21.0,885,1314.66786
-20.0,856,1316.0022
-21.0,1005,1317.420817
-19.0,1014,1317.549236
-21.0,827,1318.320499
-20.0,1105,1322.610876
-21.0,947,1323.066514
-20.0,1076,1324.82592
-21.0,795,1324.933707
-21.0,795,1325.0994
-20.0,949,1325.613841
-20.0,842,1326.657191
-21.0,904,1328.37473
-21.0,783,1329.585548
-19.0,1016,1329.868411
-21.0,915,1330.120389
-20.0,923,1330.229503
-20.0,870,1332.550589
-20.0,842,1332.946836
-20.0,1098,1333.746641
-19.0,1084,1336.484733
-20.0,838,1337.366931
-21.0,853,1338.161985
-21.0,871,1340.285752
-21.0,881,1340.576548
-20.0,899,1341.055055
-21.0,915,1341.86587
-20.0,921,1343.004157
-21.0,884,1344.086508
-21.0,827,1344.314509
-21.0,883,1345.937424
-21.0,945,1346.667214
-20.0,948,1346.959867
-21.0,1026,1350.872067
-21.0,826,1351.237122
-20.0,1027,1352.090451
-19.0,1074,1352.112988
-19.0,944,1354.160985
-20.0,1010,1355.996973
-21.0,849,1356.04106
-20.0,901,1356.201419
-20.0,838,1356.652148
-19.0,935,1357.06562
-21.0,945,1359.657652
-20.0,902,1359.988509
-19.0,933,1360.767744
-21.0,793,1360.993746
-21.0,827,1361.321052
-20.0,928,1362.441522
-21.0,853,1366.548503
-19.0,1087,1370.201993
-19.0,1039,1370.584496
-21.0,853,1371.25631
-19.0,1088,1371.464485
-21.0,992,1371.774092
-21.0,827,1371.832156
-21.0,885,1372.424374
-21.0,913,1372.463268
-21.0,1035,1374.423301
-21.0,843,1374.736312
-21.0,793,1374.968299
-21.0,793,1375.155125
-20.0,888,1375.855364
-21.0,793,1376.482185
-21.0,793,1380.30566
-20.0,1234,1383.060382
-21.0,831,1384.620032
-21.0,783,1385.038127
-21.0,855,1386.079529
-21.0,827,1386.789584
-21.0,941,1388.197191
-21.0,933,1388.701775
-21.0,795,1388.988869
-21.0,1037,1389.89323
-20.0,866,1390.897605
-20.0,981,1391.462099
-21.0,947,1392.910028
-20.0,1355,1394.147224
-21.0,839,1394.879468
-18.0,1191,1395.618541
-17.0,1256,1396.51895
-21.0,795,1396.890879
-21.0,887,1400.099443
-21.0,793,1402.438229
-21.0,935,1403.095516
-21.0,902,1404.603155
-20.0,950,1404.64235
-20.0,1077,1404.839595
-20.0,1157,1405.18952
-21.0,871,1406.016289
-21.0,942,1406.26469
-20.0,843,1409.056581
-19.0,1079,1410.436761
-20.0,1076,1411.83092
-20.0,969,1411.956749
-21.0,986,1413.000731
-20.0,956,1413.38565
-21.0,943,1413.528982
-21.0,811,1414.416642
-21.0,889,1418.079108
-21.0,853,1418.124295
-21.0,793,1418.601506
-20.0,878,1420.106044
-20.0,866,1420.444494
-21.0,849,1420.973879
-21.0,933,1421.272158
-19.0,972,1423.317435
-21.0,977,1425.95218
-20.0,878,1427.026868
-21.0,839,1428.024861
-19.0,1036,1428.365856
-21.0,917,1428.863376
-20.0,931,1429.487611
-20.0,1026,1429.715647
-21.0,913,1430.20659
-21.0,822,1432.361369
-21.0,795,1432.421232
-21.0,793,1433.888954
-21.0,915,1434.01769
-21.0,793,1434.225762
-21.0,793,1434.740875
-20.0,921,1437.23659
-21.0,887,1438.713784
-21.0,823,1440.254851
-21.0,872,1443.219544
-21.0,872,1443.555331
-21.0,827,1444.610756
-21.0,1112,1446.37502
-20.0,1019,1446.600453
-18.0,1090,1448.4484
-20.0,1099,1448.831425
-21.0,827,1449.0979
-20.0,1050,1450.642163
-21.0,967,1450.801685
-20.0,976,1450.845577
-20.0,1080,1451.147587
-21.0,1057,1452.591402
-21.0,783,1453.889231
-20.0,898,1454.341779
-21.0,1243,1458.821924
-21.0,883,1458.866756
-21.0,904,1460.290262
-21.0,1062,1461.650227
-21.0,827,1462.804772
-21.0,827,1463.19447
-21.0,827,1463.460139
-20.0,978,1463.58306
-19.0,1022,1464.132109
-21.0,902,1466.324555
-20.0,884,1466.481521
-21.0,813,1466.708768
-20.0,932,1466.998721
-20.0,1116,1470.320725
-20.0,977,1470.967863
-19.0,969,1471.281641
-21.0,960,1477.033116
-20.0,956,1478.320527
-21.0,921,1478.869561
-21.0,883,1478.978485
-19.0,1198,1479.707873
-20.0,997,1480.557811
-20.0,1011,1481.079652
-21.0,821,1481.317598
-18.0,1312,1481.735183
-21.0,892,1482.253296
-20.0,1048,1482.397942
-20.0,983,1483.604459
-20.0,1039,1484.417121
-20.0,899,1485.882122
-21.0,881,1486.193115
-21.0,973,1488.10391
-21.0,913,1492.863202
-20.0,931,1494.464626
-20.0,900,1494.593814
-20.0,961,1495.556296
-21.0,871,1495.704208
-21.0,883,1496.408915
-20.0,931,1497.456645
-21.0,898,1497.960428
-20.0,1070,1498.273642
-21.0,853,1498.406055
-20.0,898,1499.998036
-20.0,1107,1501.465585
-21.0,915,1501.780208
-21.0,946,1502.621679
-21.0,885,1503.472557
-20.0,1277,1503.889872
-21.0,875,1509.643754
-21.0,1008,1510.354376
-21.0,826,1510.738518
-21.0,783,1511.065283
-21.0,921,1511.554526
-21.0,811,1512.05485
-21.0,840,1512.996185
-21.0,1067,1513.141856
-21.0,915,1514.187898
-20.0,1131,1515.353495
-21.0,793,1515.566881
-20.0,967,1516.821847
-21.0,887,1518.067311
-21.0,827,1518.303912
-21.0,1011,1519.080889
-20.0,981,1520.571751
-20.0,844,1525.473885
-21.0,903,1526.128302
-21.0,887,1527.019411
-21.0,913,1527.977969
-21.0,1071,1528.343886
-21.0,855,1529.094967
-21.0,1095,1530.156997
-20.0,986,1530.337168
-21.0,1003,1530.506979
-21.0,795,1531.968983
-20.0,923,1532.953262
-18.0,1073,1534.136223
-19.0,1076,1534.428983
-21.0,997,1535.897156
-20.0,949,1537.365163
-20.0,1155,1539.450123
-21.0,793,1540.221841
-21.0,872,1540.959672
-21.0,783,1540.95992
-21.0,793,1542.075435
-21.0,831,1543.101978
-21.0,793,1543.194016
-21.0,793,1544.253541
-21.0,793,1544.585846
-21.0,890,1546.097876
-21.0,825,1546.550663
-21.0,783,1546.81686
-20.0,838,1549.171682
-21.0,855,1549.21667
-21.0,821,1550.214996
-21.0,827,1555.308251
-19.0,935,1555.71733
-20.0,946,1556.67476
-19.0,1112,1556.713732
-21.0,795,1556.929689
-21.0,811,1557.304579
-21.0,942,1557.341899
-21.0,849,1559.03086
-21.0,1050,1560.366623
-21.0,825,1560.496369
-20.0,902,1562.285309
-19.0,1052,1562.913318
-21.0,795,1564.103468
-20.0,898,1564.886208
-19.0,1223,1568.17174
-19.0,1153,1569.322673
-21.0,879,1571.137458
-20.0,866,1572.110402
-20.0,878,1572.688628
-21.0,1005,1572.937315
-20.0,951,1574.034922
-21.0,1029,1574.795611
-21.0,872,1575.684203
-19.0,1065,1577.736428
-19.0,1203,1577.814869
-19.0,1171,1581.060391
-21.0,1071,1581.118965
-21.0,1005,1581.775504
-21.0,1132,1582.813741
-21.0,1053,1583.406001
-20.0,959,1586.17352
-20.0,1079,1587.127972
-20.0,953,1587.867867
-19.0,1011,1589.852472
-21.0,991,1590.081866
-21.0,1037,1591.136576
-20.0,991,1591.40734
-21.0,927,1591.931533
-20.0,843,1592.506757
-20.0,1052,1593.237674
-21.0,917,1593.875141
-20.0,843,1595.865474
-21.0,855,1596.030033
-21.0,873,1597.054998
-21.0,795,1597.329723
-20.0,1016,1600.883004
-21.0,841,1601.203164
-20.0,842,1602.166703
-21.0,899,1603.952341
-21.0,793,1605.372802
-20.0,893,1605.84779
-21.0,932,1606.763876
-20.0,954,1608.451244
-20.0,1019,1610.116753
-20.0,984,1610.819706
-21.0,999,1611.728966
-21.0,839,1612.109702
-19.0,1117,1612.42936
-20.0,876,1613.034142
-20.0,954,1613.106063
-20.0,870,1616.520925
-18.0,1164,1616.630566
-20.0,936,1617.376522
-20.0,904,1618.09889
-21.0,943,1620.511441
-21.0,919,1622.904749
-19.0,1009,1623.101293
-20.0,1022,1623.799852
-20.0,912,1624.495209
-21.0,915,1626.210687
-20.0,923,1628.33051
-21.0,945,1628.330762
-19.0,934,1628.843887
-21.0,917,1629.218194
-21.0,966,1630.018579
-21.0,793,1630.591963
-21.0,827,1631.09192
-21.0,795,1631.378237
-21.0,1203,1631.979945
-21.0,913,1634.142488
-21.0,915,1636.581349
-21.0,783,1638.22472
-20.0,927,1640.067049
-20.0,1067,1641.629364
-21.0,783,1642.580559
-20.0,1156,1643.38928
-19.0,980,1643.419497
-21.0,885,1643.874049
-21.0,843,1644.020332
-21.0,1003,1645.953914
-20.0,957,1646.828229
-20.0,900,1646.889081
-21.0,855,1646.99825
-20.0,964,1647.52966
-20.0,1166,1651.858398
-21.0,888,1652.231139
-20.0,1038,1652.417896
-20.0,843,1654.937789
-20.0,1052,1656.760928
-21.0,825,1657.128079
-21.0,793,1657.852662
-21.0,827,1658.602622
-21.0,992,1659.143684
-20.0,842,1660.830407
-21.0,994,1660.978166
-21.0,827,1661.451256
-21.0,1063,1662.187651
-21.0,885,1662.526371
-20.0,870,1662.893134
-21.0,1140,1667.105542
-20.0,889,1667.910501
-20.0,926,1668.737343
-20.0,981,1669.161175
-20.0,901,1670.834444
-21.0,821,1671.260906
-20.0,967,1674.892749
-21.0,793,1675.369248
-21.0,905,1676.735401
-21.0,793,1676.811368
-19.0,1119,1676.856277
-21.0,1063,1677.334105
-20.0,958,1677.823244
-20.0,1072,1678.016694
-21.0,939,1678.691921
-20.0,968,1679.540577
-20.0,898,1683.013959
-21.0,947,1685.765928
-21.0,1033,1686.502214
-19.0,962,1686.50246
-20.0,928,1687.575536
-21.0,915,1687.773738
-21.0,858,1690.427329
-21.0,887,1691.422809
-21.0,827,1691.738475
-21.0,827,1691.814587
-21.0,793,1693.078259
-21.0,946,1694.422619
-20.0,934,1694.707848
-20.0,978,1695.67872
-20.0,1099,1696.638751
-20.0,1019,1697.901663
-21.0,853,1698.352389
-21.0,793,1699.785317
-21.0,854,1702.828841
-20.0,989,1703.932102
-21.0,1044,1704.906565
-21.0,827,1705.012554
-20.0,1074,1706.512246
-21.0,851,1706.746128
-20.0,1021,1709.432086
-21.0,930,1710.833206
-20.0,1037,1711.383047
-21.0,1181,1712.638832
-21.0,1001,1715.977603
-20.0,1031,1716.068815
-21.0,1145,1716.815881
-19.0,1307,1717.728689
-18.0,1284,1718.296387
-20.0,1060,1718.476028
-19.0,996,1720.365055
-20.0,988,1721.332089
-21.0,947,1721.585951
-21.0,947,1721.695731
-21.0,943,1723.351862
-21.0,793,1724.779195
-20.0,962,1726.475033
-21.0,873,1726.898404
-21.0,849,1727.816378
-19.0,1235,1728.587666
-21.0,917,1732.930422
-21.0,929,1733.976867
-21.0,1035,1735.012496
-20.0,900,1735.12424
-21.0,951,1735.292956
-21.0,971,1736.209366
-21.0,913,1738.788583
-20.0,924,1738.896231
-21.0,942,1741.068707
-18.0,1133,1741.467401
-21.0,821,1741.961294
-20.0,1070,1744.755326
-20.0,1010,1745.658217
-20.0,968,1746.456396
-21.0,1033,1746.924213
-17.0,1440,1747.852584
-21.0,793,1748.294847
-20.0,887,1749.001164
-21.0,795,1749.47435
-21.0,849,1750.590538
-21.0,827,1751.121828
-21.0,1033,1753.646499
-21.0,946,1755.668389
-21.0,943,1757.752943
-20.0,1105,1758.519106
-21.0,966,1758.54174
-21.0,949,1758.738693
-21.0,975,1761.993403
-21.0,903,1762.421132
-19.0,995,1763.247206
-21.0,913,1763.992973
-21.0,1054,1765.53105
-21.0,1002,1767.173512
-21.0,1078,1768.041522
-21.0,1141,1768.451804
-19.0,1083,1770.242626
-21.0,1119,1770.358035
-19.0,1017,1771.539065
-20.0,927,1771.98688
-21.0,915,1774.835535
-21.0,947,1775.187138
-21.0,1037,1775.986294
-21.0,993,1776.009324
-21.0,795,1777.229767
-21.0,946,1778.636948
-21.0,932,1778.817414
-21.0,962,1780.907377
-21.0,855,1782.200916
-19.0,1184,1786.337656
-20.0,955,1787.116015
-21.0,885,1787.50684
-20.0,1174,1789.068202
-21.0,915,1790.944297
-20.0,935,1791.64087
-19.0,1156,1791.859045
-18.0,1366,1792.075587
-21.0,936,1792.504959
-20.0,1311,1793.324733
-21.0,883,1794.38337
-19.0,996,1794.802542
-19.0,1108,1795.544967
-19.0,1021,1798.913536
-19.0,1187,1799.56669
-21.0,1031,1800.399281
-21.0,783,1801.36399
-20.0,1067,1805.183007
-20.0,1050,1805.666875
-20.0,991,1806.590973
-21.0,902,1807.800485
-20.0,992,1809.593685
-21.0,937,1809.869303
-21.0,887,1810.451283
-18.0,1112,1811.313668
-19.0,1153,1811.342236
-21.0,1088,1811.746621
-21.0,793,1812.941096
-19.0,1058,1813.088497
-21.0,1063,1814.324114
-21.0,883,1816.010477
-20.0,1036,1817.874497
-20.0,978,1818.650499
-21.0,937,1821.798145
-20.0,1042,1824.135508
-21.0,1123,1826.494692
-20.0,941,1827.983096
-21.0,1031,1828.148605
-21.0,931,1828.242252
-21.0,1168,1828.514358
-21.0,1163,1830.236514
-21.0,1005,1830.931942
-18.0,1156,1830.989668
-20.0,1203,1834.393167
-20.0,1153,1834.941478
-19.0,1385,1836.071035
-21.0,887,1837.741224
-20.0,1182,1839.132401
-20.0,1149,1839.310329
-20.0,1325,1839.809056
-19.0,1061,1845.740648
-18.0,1220,1846.206176
-19.0,1018,1846.74591
-20.0,1034,1849.047575
-20.0,1165,1849.655234
-20.0,1042,1849.938911
-20.0,1313,1852.054336
-19.0,1333,1852.261242
-21.0,973,1853.76793
-21.0,857,1854.711573
-19.0,1318,1854.935262
-20.0,1168,1855.692775
-21.0,1081,1857.512395
-19.0,1387,1860.164823
-20.0,1198,1861.088911
-21.0,1234,1862.209316
-21.0,913,1862.319757
-21.0,977,1864.413938
-20.0,1128,1866.566959
-21.0,887,1868.146145
-21.0,795,1868.943172
-21.0,1003,1870.00024
-21.0,914,1870.132752
-20.0,1149,1870.598007
-20.0,921,1871.399203
-21.0,885,1871.47679
-21.0,1215,1871.521411
-21.0,881,1873.12357
-21.0,1492,1875.807761
-21.0,871,1876.596251
-21.0,855,1877.628801
-21.0,1092,1879.807315
-21.0,980,1879.869051
-21.0,885,1882.54899
-20.0,1072,1883.695456
-21.0,966,1887.54435
-21.0,1091,1887.778831
-20.0,933,1888.305365
-21.0,976,1889.000334
-20.0,1023,1889.045553
-21.0,1020,1889.891307
-20.0,1040,1891.953357
-20.0,891,1892.007457
-21.0,1285,1893.200984
-20.0,1352,1893.335439
-21.0,844,1898.768992
-18.0,1252,1899.119446
-20.0,1367,1902.10273
-20.0,1131,1902.730145
-21.0,1359,1904.038956
-19.0,1419,1905.144054
-19.0,1128,1908.41605
-19.0,1161,1908.492836
-19.0,1179,1910.016501
-19.0,1279,1910.362629
-20.0,1170,1910.765178
-19.0,1248,1911.310714
-20.0,1123,1911.910649
-20.0,1060,1912.165618
-21.0,1302,1915.140301
-18.0,1247,1915.360689
-21.0,969,1916.015245
-20.0,1089,1918.477098
-21.0,974,1921.350633
-18.0,1065,1921.67698
-21.0,1125,1922.125286
-20.0,976,1922.516437
-21.0,913,1924.757965
-20.0,955,1927.053754
-20.0,931,1927.360335
-21.0,881,1927.620493
-19.0,1130,1928.638023
-20.0,1012,1929.45156
-19.0,1129,1932.379292
-21.0,1001,1933.098061
-21.0,933,1935.237052
-16.0,1409,1935.594578
-21.0,793,1935.617356
-17.0,1165,1936.23739
-20.0,956,1939.657315
-21.0,1034,1940.212407
-20.0,1056,1941.065292
-17.0,1419,1941.422741
-21.0,887,1942.962933
-20.0,950,1944.391825
-21.0,951,1944.657387
-18.0,1207,1946.381789
-21.0,973,1946.775946
-18.0,1162,1949.37316
-20.0,1051,1951.10722
-21.0,915,1951.893576
-20.0,1143,1953.460359
-20.0,1026,1954.521802
-21.0,1097,1954.790992
-19.0,1295,1958.693099
-19.0,1066,1959.227398
-21.0,1115,1959.549038
-21.0,979,1960.450114
-19.0,1114,1961.302691
-21.0,1187,1962.24849
-20.0,1042,1963.260154
-20.0,1131,1964.570532
-21.0,1034,1964.842268
-21.0,1015,1967.470661
-21.0,946,1967.976645
-21.0,914,1968.195174
-17.0,1318,1970.279248
-21.0,883,1970.541041
-21.0,927,1971.058983
-21.0,1020,1971.666392
-21.0,765,1972.871283
-21.0,855,1973.94387
-21.0,811,1974.88363
-21.0,825,1975.987255
-21.0,885,1977.985199
-21.0,946,1980.068134
-20.0,1179,1980.541367
-21.0,783,1981.491635
-21.0,1034,1983.518091
-20.0,1121,1984.829759
-21.0,974,1985.633828
-21.0,881,1987.646168
-20.0,986,1988.915649
-21.0,1123,1990.868076
-20.0,1210,1992.171595
-19.0,1331,1992.249747
-20.0,1227,1996.124499
-19.0,1325,1996.80195
-20.0,1063,1997.263906
-19.0,1234,1998.296878
-19.0,1016,1998.538582
-21.0,1181,2001.94352
-21.0,1262,2004.249548
-17.0,1678,2005.098564
-20.0,1135,2005.885375
-19.0,1189,2006.048596
-20.0,1394,2008.397361
-19.0,1204,2009.157926
-21.0,1144,2009.382046
-21.0,1035,2010.825807
-20.0,1144,2012.6772
-20.0,950,2013.178142
-19.0,1266,2013.555273
-21.0,1017,2015.044921
-19.0,1195,2019.911458
-19.0,1299,2020.497872
-20.0,1296,2021.489686
-20.0,949,2022.116957
-21.0,1003,2022.227875
-20.0,1221,2023.78786
-21.0,1142,2026.330161
-20.0,1133,2026.330421
-20.0,971,2026.730663
-21.0,973,2028.128924
-21.0,1064,2028.206946
-19.0,1212,2030.12293
-21.0,1004,2030.554297
-21.0,1052,2032.290444
-19.0,1119,2033.103523
-21.0,1103,2034.676479
-21.0,914,2036.206225
-21.0,913,2037.736606
-21.0,1003,2041.757827
-18.0,1226,2042.47443
-21.0,1154,2042.794709
-20.0,963,2043.616634
-20.0,990,2044.101045
-19.0,1330,2046.033354
-21.0,1006,2046.235769
-20.0,1013,2046.291814
-21.0,826,2047.120169
-21.0,974,2047.603204
-19.0,1208,2048.38482
-21.0,1088,2050.053059
-21.0,913,2051.078519
-21.0,881,2052.041664
-19.0,1085,2052.564017
-21.0,885,2053.668419
-21.0,909,2058.667581
-21.0,1006,2059.70694
-21.0,913,2060.36825
-20.0,1110,2062.586033
-20.0,1079,2062.860798
-21.0,973,2063.590836
-21.0,1002,2064.166096
